ParticipantID,Trial,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,StartYClean,EndYClean,Task,ParticipantGender,SearchOrder
6_3_m2,6,163,UP,1.2,21,76.71,56.98,false,40434,40454,969.2,534.9,974.5,486.9,546.1,594.1,VisualSearch,male,2
6_3_m2,6,164,UP,11.41,63,354.99,181.18,false,40685,40747,980.7,468.9,574.7,128.9,612.1,952.1,VisualSearch,male,2
6_3_m2,6,165,UP,2.29,25,108.87,91.5,false,40946,40970,615.7,177.1,616.2,88,903.9,993,VisualSearch,male,2
6_3_m2,7,1,DOWN,18.8,65,654.11,289.24,false,319,383,623.7,76.7,622.2,854.1,1004.3,226.89999999999998,VisualSearch,male,2
6_3_m2,7,2,RIGHT,7.86,41,339.49,191.66,false,534,574,610.7,818,1036.8,724.6,263,356.4,VisualSearch,male,2
6_3_m2,7,3,DOWN,7.85,40,333.64,196.15,false,786,825,988.9,752.8,692.2,1012.7,328.20000000000005,68.29999999999995,VisualSearch,male,2
6_3_m2,7,4,UP,1.07,21,48.93,51,false,1031,1051,750.4,988,768.7,941.8,93,139.20000000000005,VisualSearch,male,2
6_3_m2,7,5,RIGHT,14.66,59,521.15,248.51,false,1222,1280,760.8,930.3,1606.9,1081.2,150.70000000000005,-0.20000000000004547,VisualSearch,male,2
6_3_m2,7,6,UP,3.77,36,132.05,104.78,false,1532,1567,1568.2,1090.5,1577.1,915.8,-9.5,165.20000000000005,VisualSearch,male,2
6_3_m2,7,7,UP,14.16,64,381.69,221.31,false,1729,1792,1579.8,914.1,1363.3,336.9,166.89999999999998,744.1,VisualSearch,male,2
6_3_m2,7,8,LEFT,5.1,37,190.03,137.93,false,1931,1967,1393.2,406.5,1194.5,551.9,674.5,529.1,VisualSearch,male,2
6_3_m2,7,9,LEFT,8.48,47,305.85,180.34,false,2179,2225,1223.8,547.5,828.9,738,533.5,343,VisualSearch,male,2
6_3_m2,7,10,LEFT,5.87,37,233.99,158.54,false,2507,2543,885.2,710.1,574.6,794.9,370.9,286.1,VisualSearch,male,2
6_3_m2,7,11,LEFT,6.08,37,248.4,164.2,false,2824,2860,609.5,794.3,334.5,964.3,286.70000000000005,116.70000000000005,VisualSearch,male,2
6_3_m2,7,12,DOWN,0.88,15,61,58.45,false,3082,3096,371.9,964.6,359.3,1003.7,116.39999999999998,77.29999999999995,VisualSearch,male,2
6_3_m2,7,13,LEFT,2.94,32,107.52,91.72,false,3330,3361,371,1010.8,196.1,1036.3,70.20000000000005,44.700000000000045,VisualSearch,male,2
6_3_m2,7,14,UP,3.83,32,160.65,119.66,false,3632,3663,209,1029.3,269.3,860.2,51.700000000000045,220.79999999999995,VisualSearch,male,2
6_3_m2,7,15,RIGHT,2.91,25,163.19,116.3,false,3854,3878,261.7,841.9,426.9,875.1,239.10000000000002,205.89999999999998,VisualSearch,male,2
6_3_m2,7,16,UP,15.72,61,447.06,257.76,false,4046,4106,436.9,885.5,788.7,282.8,195.5,798.2,VisualSearch,male,2
6_3_m2,7,17,RIGHT,7.49,41,260.38,182.8,false,4361,4401,751,354.3,1146.3,291.2,726.7,789.8,VisualSearch,male,2
6_3_m2,7,18,RIGHT,7.17,42,263.59,170.71,false,4566,4607,1105.6,297.1,1493.6,334.7,783.9,746.3,VisualSearch,male,2
6_3_m2,7,19,LEFT,10.79,61,359.62,176.93,false,4768,4828,1460.4,339.5,889.1,241.6,741.5,839.4,VisualSearch,male,2
6_3_m2,7,20,UP,0.97,19,46.52,51.01,false,4990,5008,944.9,259.4,950.9,222,821.6,859,VisualSearch,male,2
6_3_m2,7,21,RIGHT,6.11,44,223.6,138.88,false,5590,5633,959.9,215.1,1222.1,359.9,865.9,721.1,VisualSearch,male,2
6_3_m2,7,22,DOWN,2.02,24,116.89,84,false,5829,5852,1206.1,367.3,1193.5,446.8,713.7,634.2,VisualSearch,male,2
6_3_m2,7,23,LEFT,2.09,26,82.95,80.32,false,6029,6054,1199.9,463.9,1101.9,421.8,617.1,659.2,VisualSearch,male,2
6_3_m2,7,24,LEFT,4.22,36,145.68,117.32,false,6506,6541,1087.7,420.6,873.9,481.5,660.4,599.5,VisualSearch,male,2
6_3_m2,7,25,LEFT,9.62,49,294.27,196.36,false,6766,6814,882.6,490.8,398.6,660.6,590.2,420.4,VisualSearch,male,2
6_3_m2,7,26,LEFT,2.52,26,122.25,96.75,false,7025,7050,443.4,660.2,311,702.5,420.79999999999995,378.5,VisualSearch,male,2
6_3_m2,7,27,DOWN,3.22,31,142.46,103.93,false,7260,7290,290.8,710.2,170.2,818.6,370.79999999999995,262.4,VisualSearch,male,2
6_3_m2,7,28,UP,2.01,125,1138.77,16.06,true,7596,7720,179.4,834.6,249.9,763.6,246.39999999999998,317.4,VisualSearch,male,2
6_3_m2,7,29,UP,2.05,24,103.54,85.42,false,7834,7857,255.7,755.2,230,669.2,325.79999999999995,411.79999999999995,VisualSearch,male,2
6_3_m2,7,30,DOWN,1.62,19,100.96,85.45,false,8249,8267,231.3,651.5,271.1,714.3,429.5,366.70000000000005,VisualSearch,male,2
6_3_m2,7,31,RIGHT,7.25,39,287.14,185.86,false,8425,8463,280,737.9,668.6,854.2,343.1,226.79999999999995,VisualSearch,male,2
6_3_m2,7,32,RIGHT,2.89,27,149.97,107.06,false,8904,8930,622.9,844.5,770.9,901.4,236.5,179.60000000000002,VisualSearch,male,2
6_3_m2,7,33,RIGHT,7.73,42,301.63,184.01,false,9259,9300,784.1,922.9,1228.2,910.4,158.10000000000002,170.60000000000002,VisualSearch,male,2
6_3_m2,7,34,LEFT,3.15,29,133.42,108.58,false,9533,9561,1188.7,913.5,1010.8,939,167.5,142,VisualSearch,male,2
6_3_m2,7,35,LEFT,2.33,23,125.41,101.49,false,9727,9749,991.3,946.4,879.3,1005.3,134.60000000000002,75.70000000000005,VisualSearch,male,2
6_3_m2,7,36,LEFT,6.01,39,212.74,154.1,false,10002,10040,861,1015,509.4,1042.9,66,38.09999999999991,VisualSearch,male,2
6_3_m2,7,37,RIGHT,17.93,67,454.98,267.66,false,10493,10559,525.5,1042.2,1600.6,1041.8,38.799999999999955,39.200000000000045,VisualSearch,male,2
6_3_m2,7,38,UP,1.44,22,75.37,65.45,false,10832,10853,1521.3,1064.4,1582.4,1016.6,16.59999999999991,64.39999999999998,VisualSearch,male,2
6_3_m2,7,39,UP,2.41,28,95.74,85.89,false,11027,11054,1585.7,1012.8,1603.1,903.7,68.20000000000005,177.29999999999995,VisualSearch,male,2
6_3_m2,7,40,UP,2.77,35,102.87,79.04,false,11528,11562,1611.6,889.3,1519.7,788.8,191.70000000000005,292.20000000000005,VisualSearch,male,2
6_3_m2,7,41,.,0.47,11,38.92,42.28,false,12326,12336,1491.5,743.1,1484.7,723.9,337.9,357.1,VisualSearch,male,2
6_3_m2,7,42,LEFT,6.61,41,231.85,161.15,false,12749,12789,1475.5,723.1,1102.2,721.9,357.9,359.1,VisualSearch,male,2
6_3_m2,7,43,LEFT,10.85,52,350.12,208.74,false,13062,13113,1136.6,726.7,525.2,739.8,354.29999999999995,341.20000000000005,VisualSearch,male,2
6_3_m2,7,44,LEFT,7.18,41,250.57,175.15,false,13790,13830,610.1,736.1,203,683.4,344.9,397.6,VisualSearch,male,2
6_3_m2,7,45,LEFT,0.63,13,45.05,48.33,false,14068,14080,229.7,672.9,195.4,663.4,408.1,417.6,VisualSearch,male,2
6_3_m2,7,46,RIGHT,1.02,18,60.62,56.46,false,14439,14456,208.7,641.6,260.4,621,439.4,460,VisualSearch,male,2
6_3_m2,7,47,DOWN,1.25,17,86.18,73.56,false,14667,14683,278.5,600.1,232.9,640.9,480.9,440.1,VisualSearch,male,2
6_3_m2,7,48,.,0.3,8,34.98,36.9,false,14917,14924,228,647.8,227.7,635.3,433.20000000000005,445.70000000000005,VisualSearch,male,2
6_3_m2,7,49,UP,13.57,69,375.62,196.69,false,15035,15103,225.8,613,293.5,61.4,468,1019.6,VisualSearch,male,2
6_3_m2,7,50,DOWN,2.96,28,139.1,105.76,false,15369,15396,292.6,108.5,358.9,215.9,972.5,865.1,VisualSearch,male,2
6_3_m2,7,51,RIGHT,13.02,49,447.43,265.67,false,15516,15564,366.2,231.9,1058.9,121.7,849.1,959.3,VisualSearch,male,2
6_3_m2,7,52,DOWN,2.2,26,108.42,84.46,false,15760,15785,994.2,122.6,931,194.3,958.4,886.7,VisualSearch,male,2
6_3_m2,7,53,RIGHT,12.45,46,499.42,270.69,false,16295,16340,950.7,207.9,1624.4,288.4,873.1,792.6,VisualSearch,male,2
6_3_m2,7,54,DOWN,9.09,53,330.03,171.56,false,16808,16860,1556.2,295.3,1425.5,653.9,785.7,427.1,VisualSearch,male,2
6_3_m2,7,55,DOWN,2.43,26,131.32,93.38,false,17082,17107,1447.5,619.5,1485.6,717.5,461.5,363.5,VisualSearch,male,2
6_3_m2,7,56,DOWN,2.88,25,143.05,115.15,false,17345,17369,1496.7,745.9,1587.1,851.5,335.1,229.5,VisualSearch,male,2
6_3_m2,7,57,DOWN,4.93,37,182.31,133.12,false,17770,17806,1610.8,873.8,1717.3,1086.3,207.20000000000005,-5.2999999999999545,VisualSearch,male,2
6_3_m2,7,58,LEFT,8.83,45,312.96,196.17,false,18074,18118,1706.2,1081.3,1176.2,1050.8,-0.2999999999999545,30.200000000000045,VisualSearch,male,2
6_3_m2,7,59,LEFT,9.75,45,346.46,216.66,false,18306,18350,1232.9,1061,657.7,1057.1,20,23.90000000000009,VisualSearch,male,2
6_3_m2,7,60,LEFT,8.26,43,317.39,191.99,false,18537,18579,719.5,1047.8,224.3,1056.6,33.200000000000045,24.40000000000009,VisualSearch,male,2
6_3_m2,7,61,UP,1.87,23,100.67,81.46,false,18905,18927,282.6,1063.4,294.8,976.5,17.59999999999991,104.5,VisualSearch,male,2
6_3_m2,7,62,RIGHT,1.9,21,132.93,90.63,false,19113,19133,285.6,958.7,390.5,992.6,122.29999999999995,88.39999999999998,VisualSearch,male,2
6_3_m2,7,63,RIGHT,9.69,43,443.25,225.4,false,19254,19296,399.4,1001.5,966.9,975.8,79.5,105.20000000000005,VisualSearch,male,2
6_3_m2,7,64,RIGHT,8.59,43,385.93,199.7,false,19577,19619,886,991.8,1385.9,970.6,89.20000000000005,110.39999999999998,VisualSearch,male,2
6_3_m2,7,65,UP,1.07,19,53.09,56.34,false,19803,19821,1324.1,972.1,1300.9,927.3,108.89999999999998,153.70000000000005,VisualSearch,male,2
6_3_m2,7,66,LEFT,8.34,44,319.32,189.44,false,20097,20140,1305.1,913.8,828.6,880.6,167.20000000000005,200.39999999999998,VisualSearch,male,2
6_3_m2,7,67,LEFT,1.89,26,96.99,72.82,false,20351,20376,887.7,877.8,784.2,901.9,203.20000000000005,179.10000000000002,VisualSearch,male,2
6_3_m2,7,68,RIGHT,15.62,64,647.06,244.07,false,20472,20535,769.2,908.1,1663.3,790.1,172.89999999999998,290.9,VisualSearch,male,2
6_3_m2,7,69,LEFT,6.06,39,221.89,155.38,false,20596,20634,1652.9,828.3,1321.9,741.9,252.70000000000005,339.1,VisualSearch,male,2
6_3_m2,7,70,LEFT,10.68,44,396.72,242.73,false,20809,20852,1376,748.8,772.8,761.4,332.20000000000005,319.6,VisualSearch,male,2
6_3_m2,7,71,LEFT,4.15,32,182.58,129.81,false,21094,21125,840,757.8,619.6,819.1,323.20000000000005,261.9,VisualSearch,male,2
6_3_m2,7,72,LEFT,1.6,22,74.3,72.63,false,21326,21347,638.9,811.5,553.9,786.7,269.5,294.29999999999995,VisualSearch,male,2
6_3_m2,7,73,LEFT,2.17,24,110.43,90.3,false,21611,21634,553.2,771.8,430.5,786.2,309.20000000000005,294.79999999999995,VisualSearch,male,2
6_3_m2,7,74,UP,2.97,29,125.8,102.57,false,21802,21830,414.7,791,301.6,694.6,290,386.4,VisualSearch,male,2
6_3_m2,7,75,RIGHT,15.87,63,615.8,251.87,false,22070,22132,289.8,672.4,1168.8,551.7,408.6,529.3,VisualSearch,male,2
6_3_m2,7,76,DOWN,0.83,14,58.67,59.39,false,22305,22318,1149,570.7,1127.2,600.6,510.29999999999995,480.4,VisualSearch,male,2
6_3_m2,7,77,UP,3.85,34,161.83,113.33,false,22489,22522,1121.2,614.2,1264.1,498.3,466.79999999999995,582.7,VisualSearch,male,2
6_3_m2,7,78,DOWN,1.07,18,71.82,59.62,false,22718,22735,1222.7,478.9,1187.9,513.7,602.1,567.3,VisualSearch,male,2
6_3_m2,7,79,LEFT,6.23,37,249.59,168.47,false,22834,22870,1198.3,522.5,920.9,673.2,558.5,407.79999999999995,VisualSearch,male,2
6_3_m2,7,80,LEFT,1.15,120,590.52,9.6,true,23095,23214,943.7,678.7,889.2,703.8,402.29999999999995,377.20000000000005,VisualSearch,male,2
6_3_m2,7,81,LEFT,5.88,37,234.93,158.94,false,23426,23462,896.6,685.7,577,747.2,395.29999999999995,333.79999999999995,VisualSearch,male,2
6_3_m2,7,82,LEFT,4.45,37,151.99,120.14,false,23699,23735,602.9,745.2,405.9,628.2,335.79999999999995,452.79999999999995,VisualSearch,male,2
6_3_m2,7,83,LEFT,3.28,31,140.64,105.69,false,23977,24007,421.5,625,234.4,638.9,456,442.1,VisualSearch,male,2
6_3_m2,7,84,RIGHT,0.66,11,53.11,60.02,false,24292,24302,251.2,646,288.7,651.3,435,429.70000000000005,VisualSearch,male,2
6_3_m2,7,85,DOWN,1.21,19,83.62,63.87,false,24576,24594,293.8,644.3,279.3,694.7,436.70000000000005,386.29999999999995,VisualSearch,male,2
6_3_m2,7,86,DOWN,2.6,28,130.9,93.01,false,24798,24825,281,705.6,184.4,793.3,375.4,287.70000000000005,VisualSearch,male,2
6_3_m2,7,87,UP,16.16,69,385.22,234.2,false,25110,25178,182.6,799.4,315.1,131.6,281.6,949.4,VisualSearch,male,2
6_3_m2,7,88,RIGHT,12.32,48,404.87,256.63,false,25564,25611,298,204.4,947.2,340.5,876.6,740.5,VisualSearch,male,2
6_3_m2,7,89,RIGHT,8.26,43,364.42,192.03,false,25816,25858,887,317.1,1330.3,277.1,763.9,803.9,VisualSearch,male,2
6_3_m2,7,90,DOWN,1.16,23,67.24,50.46,false,26108,26130,1292.1,278.9,1251.3,313.6,802.1,767.4,VisualSearch,male,2
6_3_m2,7,91,RIGHT,2.65,24,144.65,110.6,false,26253,26276,1270,323.9,1391.7,381.1,757.1,699.9,VisualSearch,male,2
6_3_m2,7,92,LEFT,3.79,31,168.47,122.38,false,26444,26474,1411.6,401.6,1237.9,485.9,679.4,595.1,VisualSearch,male,2
6_3_m2,7,93,DOWN,1.3,20,76.73,64.99,false,26881,26900,1236.2,469.3,1277,512.2,611.7,568.8,VisualSearch,male,2
6_3_m2,7,94,RIGHT,9.7,50,367.37,194.09,false,27462,27511,1260.7,519.6,1661.8,801,561.4,280,VisualSearch,male,2
6_3_m2,7,95,DOWN,1.59,20,94.33,79.67,false,27817,27836,1622.2,783.8,1615,853.7,297.20000000000005,227.29999999999995,VisualSearch,male,2
6_3_m2,7,96,DOWN,3.91,29,182.72,134.81,false,28187,28215,1619.4,872,1639.3,1050.6,209,30.40000000000009,VisualSearch,male,2
6_3_m2,7,97,LEFT,4.71,37,162.5,127.27,false,28520,28556,1649.5,1068.1,1374.6,1016.5,12.900000000000091,64.5,VisualSearch,male,2
6_3_m2,7,98,UP,2.81,28,116.73,100.3,false,28730,28757,1375.1,1017.8,1323.4,897.2,63.200000000000045,183.79999999999995,VisualSearch,male,2
6_3_m2,7,99,LEFT,5.24,37,193.82,141.65,false,29061,29097,1311.9,873.9,1012.2,879.8,207.10000000000002,201.20000000000005,VisualSearch,male,2
6_3_m2,7,100,UP,4.49,35,161.7,128.28,false,29258,29292,1018.7,886.6,1057.7,696.3,194.39999999999998,384.70000000000005,VisualSearch,male,2
6_3_m2,7,101,LEFT,1.01,19,55.58,52.9,false,29525,29543,1057.5,676.9,1017,648.3,404.1,432.70000000000005,VisualSearch,male,2
6_3_m2,7,102,.,0.22,120,893.86,1.8,true,30915,31034,1010.7,670.2,1013.8,678.9,410.79999999999995,402.1,VisualSearch,male,2
6_3_m2,7,103,LEFT,7.23,39,284.4,185.49,false,31276,31314,1025.3,652.4,652.9,771.7,428.6,309.29999999999995,VisualSearch,male,2
6_3_m2,7,104,RIGHT,0.89,13,66.47,68.15,false,31513,31525,693.1,770,733.6,748,311,333,VisualSearch,male,2
6_3_m2,7,105,LEFT,3.45,33,129.81,104.45,false,31843,31875,751,741.7,557.3,755.6,339.29999999999995,325.4,VisualSearch,male,2
6_3_m2,7,106,DOWN,1.34,21,68.71,63.93,false,32140,32160,568.6,750.1,593.9,804.5,330.9,276.5,VisualSearch,male,2
6_3_m2,7,107,DOWN,2.34,35,83.74,66.77,false,32511,32545,600,820.3,669.1,908.2,260.70000000000005,172.79999999999995,VisualSearch,male,2
6_3_m2,7,108,LEFT,6.89,40,250.18,172.24,false,32808,32847,677.1,917.5,273.6,906.9,163.5,174.10000000000002,VisualSearch,male,2
6_3_m2,7,109,LEFT,1.07,18,61.23,59.27,false,33056,33073,292.7,900.8,233.5,883.4,180.20000000000005,197.60000000000002,VisualSearch,male,2
6_3_m2,7,110,LEFT,1.11,18,69.41,61.87,false,33347,33364,224.8,880.9,171.5,850.9,200.10000000000002,230.10000000000002,VisualSearch,male,2
6_3_m2,7,111,UP,2.5,26,123.71,95.99,false,33638,33663,169.1,830.5,205.3,724.5,250.5,356.5,VisualSearch,male,2
6_3_m2,7,112,DOWN,0.68,12,55.58,57.05,false,33845,33856,208.1,709.9,180.3,731.3,371.1,349.70000000000005,VisualSearch,male,2
6_3_m2,7,113,UP,1.68,19,102.65,88.18,false,34148,34166,179.5,739.6,185.4,667.6,341.4,413.4,VisualSearch,male,2
6_3_m2,7,114,RIGHT,2.73,25,147.58,109.07,false,34418,34442,182.9,659.3,339.1,641.9,421.70000000000005,439.1,VisualSearch,male,2
6_3_m2,7,115,UP,0.78,18,44.77,43.52,false,34667,34684,362.1,625.8,343.8,596,455.20000000000005,485,VisualSearch,male,2
6_3_m2,7,116,RIGHT,1.81,23,105.68,78.62,false,35027,35049,339.8,587.5,436.3,562.6,493.5,518.4,VisualSearch,male,2
6_3_m2,7,117,UP,8.32,54,274.13,154.15,false,35281,35334,453.5,552.3,557.8,227.2,528.7,853.8,VisualSearch,male,2
6_3_m2,7,118,RIGHT,4.83,40,156.9,120.63,false,35587,35626,551.5,246,768.4,141.5,835,939.5,VisualSearch,male,2
6_3_m2,7,119,RIGHT,10.69,47,385.66,227.52,false,35807,35853,754.4,135.3,1329.9,158.3,945.7,922.7,VisualSearch,male,2
6_3_m2,7,120,RIGHT,4.75,34,196.49,139.83,false,36105,36138,1277.1,154.7,1458.2,288.1,926.3,792.9,VisualSearch,male,2
6_3_m2,7,121,DOWN,3.72,33,135.82,112.86,false,36509,36541,1452.8,298.9,1395.5,441.6,782.1,639.4,VisualSearch,male,2
6_3_m2,7,122,LEFT,4.17,32,171.5,130.46,false,36647,36678,1407.8,452,1221.4,551.3,629,529.7,VisualSearch,male,2
6_3_m2,7,123,UP,0.6,11,47.96,54.71,false,36905,36915,1234.2,556.7,1255.9,538.2,524.3,542.8,VisualSearch,male,2
6_3_m2,7,124,LEFT,1.95,23,105.26,84.67,false,37104,37126,1261.5,528.3,1179.2,579.1,552.7,501.9,VisualSearch,male,2
6_3_m2,7,125,LEFT,1.59,19,103.84,83.58,false,37383,37401,1172.9,590,1109.8,635.3,491,445.70000000000005,VisualSearch,male,2
6_3_m2,7,126,LEFT,2.84,26,143.31,109.27,false,37660,37685,1106.2,654.2,981.5,726.9,426.79999999999995,354.1,VisualSearch,male,2
6_3_m2,7,127,UP,1.19,21,68.89,56.86,false,37907,37927,961.5,745.9,971.8,696.3,335.1,384.70000000000005,VisualSearch,male,2
6_3_m2,7,128,RIGHT,0.9,13,62.05,69,false,38103,38115,971,683.2,1016.5,668.2,397.79999999999995,412.79999999999995,VisualSearch,male,2
6_3_m2,7,129,LEFT,5.82,42,199.25,138.54,false,39747,39788,1019.7,644.9,757.8,789.7,436.1,291.29999999999995,VisualSearch,male,2
6_3_m2,7,130,UP,1.2,21,66.21,57.18,false,39976,39996,765.8,798.6,754.9,748,282.4,333,VisualSearch,male,2
6_3_m2,7,131,.,0.35,9,39.01,38.81,false,40339,40347,755,725.1,755.5,710.4,355.9,370.6,VisualSearch,male,2
6_3_m2,7,132,LEFT,5.69,37,221.43,153.86,false,40638,40674,748.1,685.9,515.5,855.4,395.1,225.60000000000002,VisualSearch,male,2
6_3_m2,7,133,RIGHT,1.37,22,78.58,62.18,false,40905,40926,522.5,866.1,592.4,838.5,214.89999999999998,242.5,VisualSearch,male,2
6_3_m2,7,134,DOWN,2.58,19,159.37,136.01,false,41163,41181,611,826.2,515.7,913.8,254.79999999999995,167.20000000000005,VisualSearch,male,2
6_3_m2,8,1,UP,9.87,57,333.74,173.18,false,321,377,455.2,1006.1,692.4,614.8,74.89999999999998,466.20000000000005,VisualSearch,male,2
6_3_m2,8,2,UP,7.22,38,272.62,189.87,false,510,547,673.4,643.2,831.5,375.7,437.79999999999995,705.3,VisualSearch,male,2
6_3_m2,8,3,RIGHT,10.41,42,419.23,247.9,false,700,741,825.5,358.4,1392,342.7,722.6,738.3,VisualSearch,male,2
6_3_m2,8,4,DOWN,14.36,129,1584.52,111.33,true,971,1099,1342,354.9,1486.7,955.6,726.1,125.39999999999998,VisualSearch,male,2
6_3_m2,8,5,UP,1.9,24,77.14,79.12,false,1329,1352,1496.1,902.3,1483.7,818.9,178.70000000000005,262.1,VisualSearch,male,2
6_3_m2,8,6,UP,1.4,24,59.46,58.44,false,1606,1629,1475.6,795.1,1465.5,735.2,285.9,345.79999999999995,VisualSearch,male,2
6_3_m2,8,7,LEFT,14.5,54,456.31,268.56,false,1798,1851,1463.4,716.1,686.9,947.1,364.9,133.89999999999998,VisualSearch,male,2
6_3_m2,8,8,LEFT,2.23,28,84.13,79.69,false,2020,2047,764.8,940.2,637,954.3,140.79999999999995,126.70000000000005,VisualSearch,male,2
6_3_m2,8,9,LEFT,6.22,35,280.47,177.81,false,2204,2238,616.7,957.7,290.4,1096.1,123.29999999999995,-15.099999999999909,VisualSearch,male,2
6_3_m2,8,10,UP,5.19,40,171.03,129.72,false,2414,2453,325.6,1089.5,540.2,917.2,-8.5,163.79999999999995,VisualSearch,male,2
6_3_m2,8,11,UP,2.83,29,118.59,97.58,false,2590,2618,522.8,914.7,541,791.1,166.29999999999995,289.9,VisualSearch,male,2
6_3_m2,8,12,RIGHT,6.9,39,284.83,176.98,false,2773,2811,540.6,770.1,930.5,783.9,310.9,297.1,VisualSearch,male,2
6_3_m2,8,13,RIGHT,1.52,23,88.62,66.17,false,2932,2954,903,791.5,976.6,825.1,289.5,255.89999999999998,VisualSearch,male,2
6_3_m2,8,14,LEFT,0.71,13,55.08,54.59,false,3169,3181,992.1,841.4,962.1,862,239.60000000000002,219,VisualSearch,male,2
6_3_m2,8,15,UP,7.1,42,217.06,168.98,false,3326,3367,959.8,867.2,1105.4,587.6,213.79999999999995,493.4,VisualSearch,male,2
6_3_m2,8,16,UP,3.6,34,133.2,105.9,false,3634,3667,1094.4,610.6,1057.2,467.4,470.4,613.6,VisualSearch,male,2
6_3_m2,8,17,LEFT,13.1,51,428.84,256.87,false,3839,3889,1062.1,463.3,338.9,513.2,617.7,567.8,VisualSearch,male,2
6_3_m2,8,18,LEFT,2.53,28,128.52,90.43,false,4161,4188,410.3,514.5,276,551.5,566.5,529.5,VisualSearch,male,2
6_3_m2,8,19,DOWN,11.29,57,384.5,198.14,false,4391,4447,275.6,547.4,289.1,1046.5,533.6,34.5,VisualSearch,male,2
6_3_m2,8,20,UP,14.06,65,364.31,216.25,false,4798,4862,280.8,992.2,271.3,383.6,88.79999999999995,697.4,VisualSearch,male,2
6_3_m2,8,21,UP,2.99,29,130.21,102.98,false,5204,5232,261.4,470.8,227.1,351.9,610.2,729.1,VisualSearch,male,2
6_3_m2,8,22,UP,6.18,37,210.76,167.04,false,5443,5479,222.7,314.2,233.2,67.4,766.8,1013.6,VisualSearch,male,2
6_3_m2,8,23,RIGHT,6.62,34,321.81,194.67,false,5781,5814,226,64.8,591.3,52.7,1016.2,1028.3,VisualSearch,male,2
6_3_m2,8,24,LEFT,2.55,25,127.49,102.08,false,5995,6019,564.6,67,427.2,84.1,1014,996.9,VisualSearch,male,2
6_3_m2,8,25,DOWN,1.36,17,82,80.23,false,6290,6306,425,87.3,457.1,135.6,993.7,945.4,VisualSearch,male,2
6_3_m2,8,26,UP,0.9,20,47.64,44.93,false,6479,6498,471.9,142.6,501.1,114.3,938.4,966.7,VisualSearch,male,2
6_3_m2,8,27,.,0.46,8,45.38,57.78,false,7030,7037,497.2,91.3,503.5,73.8,989.7,1007.2,VisualSearch,male,2
6_3_m2,8,28,DOWN,9.61,55,289.76,174.67,false,7307,7361,498.9,80.7,470.1,462,1000.3,619,VisualSearch,male,2
6_3_m2,8,29,DOWN,1.35,20,79.29,67.35,false,7537,7556,483.5,427.3,441.4,472.2,653.7,608.8,VisualSearch,male,2
6_3_m2,8,30,RIGHT,2.74,25,153.69,109.42,false,7723,7747,439.5,485.2,591.3,483.7,595.8,597.3,VisualSearch,male,2
6_3_m2,8,31,DOWN,3.24,30,135.05,107.98,false,8028,8057,612.3,494.3,514.6,605.6,586.7,475.4,VisualSearch,male,2
6_3_m2,8,32,DOWN,2.93,26,155.78,112.56,false,8217,8242,535.3,620.2,477.8,735.6,460.79999999999995,345.4,VisualSearch,male,2
6_3_m2,8,33,DOWN,1.79,22,88.53,81.15,false,8457,8478,479.6,769.2,531.8,835.8,311.79999999999995,245.20000000000005,VisualSearch,male,2
6_3_m2,8,34,UP,4,34,142.36,117.63,false,8730,8763,528.1,853.1,618.7,695.5,227.89999999999998,385.5,VisualSearch,male,2
6_3_m2,8,35,DOWN,6.82,38,268.61,179.42,false,9059,9096,611,676.9,654.6,972.3,404.1,108.70000000000005,VisualSearch,male,2
6_3_m2,8,36,UP,15.56,72,387.15,216.14,false,9372,9443,642.2,984.9,638.4,324.3,96.10000000000002,756.7,VisualSearch,male,2
6_3_m2,8,37,UP,4.47,36,144.99,124.04,false,9714,9749,636.3,400,580.8,228.7,681,852.3,VisualSearch,male,2
6_3_m2,8,38,UP,2.81,27,134.98,103.96,false,10029,10055,582.1,220.1,619.5,114,860.9,967,VisualSearch,male,2
6_3_m2,8,39,RIGHT,1.81,20,112.49,90.36,false,10309,10328,626.7,83.6,723.7,77.9,997.4,1003.1,VisualSearch,male,2
6_3_m2,8,40,.,0.37,8,35.21,46.08,false,10700,10707,735.5,84.1,754.4,88.3,996.9,992.7,VisualSearch,male,2
6_3_m2,8,41,DOWN,12.24,58,482.39,210.96,false,10962,11019,762.3,87.9,846.7,569.7,993.1,511.29999999999995,VisualSearch,male,2
6_3_m2,8,42,UP,1.82,23,88.8,79.33,false,11151,11173,846.4,524.6,789.2,464.6,556.4,616.4,VisualSearch,male,2
6_3_m2,8,43,DOWN,5.84,35,246.01,166.94,false,11475,11509,783.4,433.7,629.1,642.1,647.3,438.9,VisualSearch,male,2
6_3_m2,8,44,RIGHT,3.14,27,159.84,116.12,false,11705,11731,643.9,637.7,797.6,699.7,443.29999999999995,381.29999999999995,VisualSearch,male,2
6_3_m2,8,45,UP,3.26,33,116.58,98.7,false,12096,12128,805.9,728.5,837.8,595.3,352.5,485.70000000000005,VisualSearch,male,2
6_3_m2,8,46,DOWN,6.07,32,283.42,189.7,false,12352,12383,843.7,583.4,912.6,833.3,497.6,247.70000000000005,VisualSearch,male,2
