ParticipantID,Trial,Saccade,CURRENT_SAC_DIRECTION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_START_TIME,CURRENT_SAC_END_TIME,Duration,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_CONTAINS_BLINK,Condition,Order,Task,ParticipantGender,Stimulus,ActorGender,Directionality,Ostension,Year
forRGH2,8,37,LEFT,20.43,475.91,324.26,20199,20261,63,1608.9,230.2,687.4,726.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,8,38,LEFT,2.42,164.51,96.8,20415,20439,25,669,727,539.6,760.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,8,39,RIGHT,2.49,177.62,65.53,20486,20523,38,548.7,756,675.7,710.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,8,40,LEFT,0.65,50.59,59.1,20692,20702,11,686.9,709,650.5,710.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,8,41,DOWN,0.71,876.35,3.24,20976,21195,220,646.6,736,637.6,765.6,1,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,1,UP,8.6,338.69,187.04,468,513,46,627.5,726.2,887.3,430.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,2,LEFT,10.29,306.16,214.37,882,929,48,894.6,416.3,381.1,598.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,3,DOWN,3.01,156.41,120.43,1138,1162,25,373.5,617.7,261.6,715,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,4,RIGHT,7.74,325.89,180.04,1567,1609,43,248.5,738.6,592.1,961.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,5,DOWN,2.42,144.05,96.82,1982,2006,25,605.9,974.8,646.9,1081.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,6,LEFT,3.12,168.45,120.17,2153,2178,26,645.3,1080,459,1075.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,7,UP,11.27,334.92,234.8,2390,2437,48,442.6,1080.4,815.8,669.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,8,UP,6.9,284.89,164.36,2519,2560,42,829.3,645,916.6,373.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,9,UP,3.24,174.44,120.02,2641,2667,27,926.3,360.1,1046.2,268,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,10,RIGHT,3.32,171.55,114.51,2884,2912,29,1079.9,253.1,1256.2,231.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,11,DOWN,12.79,361.69,236.92,3065,3118,54,1264.6,230.7,1594.1,693.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,12,DOWN,2.6,123.42,89.73,3344,3372,29,1583.8,717.7,1548,827.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,13,UP,0.6,49.57,59.57,3687,3696,10,1545.5,817.7,1533.9,793.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,14,LEFT,5.83,242.8,157.69,3933,3969,37,1530.2,792.6,1232.6,913.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,15,UP,1.31,88.49,69,4255,4273,19,1210.3,938.4,1160.4,894.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,16,DOWN,3.46,182.55,119.23,4614,4642,29,1162,904.6,1043.3,1030.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,17,UP,6.31,321.54,191.27,4709,4741,33,1037.5,1033.6,1124.4,761.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,18,LEFT,5.69,268.68,162.62,5054,5088,35,1137.2,738.7,819.6,761.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,19,RIGHT,2.62,167.6,109.07,5459,5482,24,808,775.9,917.2,852,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,20,LEFT,8.57,305.74,158.79,5910,5963,54,918.3,852,431,917.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,21,UP,4.4,226.02,115.67,6226,6263,38,403.2,918.9,282.3,747.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,22,UP,12.72,398.81,208.48,6443,6503,61,284.6,746.8,342.7,222,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,23,RIGHT,3.55,219.67,141.97,6709,6733,25,345.4,230.2,510.7,155.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,24,DOWN,9.62,802.52,85.16,6928,7040,113,526.9,154.4,263.1,490.1,1,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,25,DOWN,5.53,266.72,128.62,7289,7331,43,252.4,509.3,224.6,742.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,26,DOWN,4.4,234.27,137.36,7912,7943,32,250.4,771.6,252,968.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,27,RIGHT,2.13,131.92,88.77,8202,8225,24,263.1,981.8,380.2,1021.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,28,UP,1.77,110.86,73.95,8402,8425,24,392.9,1013.1,432.3,937.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,29,UP,20.35,445.07,313.09,8635,8699,65,432.6,956.9,517,100.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,30,RIGHT,1.74,98.35,69.73,8834,8858,25,522.8,98.3,606.8,129.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,31,RIGHT,3.2,148.85,100.08,9187,9218,32,597,153.1,768.4,167.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,32,LEFT,8.87,278.16,158.42,9425,9480,56,766.4,168.8,285.2,119.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,33,DOWN,9.41,375.99,204.56,9759,9804,46,270.3,132,393.2,499.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,34,DOWN,11.25,409.33,193.94,10067,10124,58,415.6,530.3,545.7,1009.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,35,.,0.45,38.81,44.8,10285,10294,10,550.5,1027.6,525.1,1021.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,36,RIGHT,1.79,105.38,81.26,10557,10578,22,521.8,1023,626.8,1016,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,37,RIGHT,2.27,136.63,98.49,10819,10841,23,636.8,1022.1,759.1,982.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,38,UP,3.04,200.32,126.77,10958,10981,24,776.5,970.2,703.1,847.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,39,UP,0.9,63.2,64.53,11282,11295,14,704.8,846.7,674.3,815.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,40,DOWN,2.55,130.78,91.25,11761,11788,28,676.3,812.8,646.9,922.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,41,UP,18.1,462.38,306.84,12001,12059,59,640.1,920.1,736,168.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,42,RIGHT,2.23,140.07,92.84,12280,12303,24,742.5,156.4,861.7,151.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,43,DOWN,12.39,346.85,229.36,12762,12815,54,855.7,167.1,821.3,663.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,44,DOWN,4.23,248.91,140.91,13115,13144,30,817.4,677.9,852.6,856.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,45,DOWN,3.57,255.23,89.13,13520,13559,40,841.7,877.9,918.6,1026.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,46,RIGHT,0.97,66.19,60.77,13847,13862,16,936.4,1048.8,984.3,1024.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,47,UP,6.13,300.58,180.16,14104,14137,34,992.7,1047.6,1027.9,776.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,48,UP,1.99,115.94,90.37,14432,14453,22,1036.9,741.6,1011.1,660.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,49,UP,9.02,335.5,200.45,14742,14786,45,1008.7,663.1,1013.2,299.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,50,UP,2.82,172.58,104.46,14888,14914,27,1017.1,279.8,1100.8,188.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,51,RIGHT,2.63,145.28,105.03,15159,15183,25,1100,191.8,1240.6,200.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,52,RIGHT,0.68,52.74,56.59,15447,15458,12,1252.4,214.5,1287.3,206.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,53,DOWN,5.6,226.89,147.5,15702,15739,38,1276.9,213.6,1486.1,375.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,54,DOWN,12.02,419.25,240.41,15945,15994,50,1484.6,396.6,1261.1,873.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,55,LEFT,1.63,100.15,73.94,16245,16266,22,1253,888.7,1159.8,889.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,56,DOWN,4.58,287.02,109.08,16546,16587,42,1152.1,895.9,1255.5,1088.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,57,UP,6.16,292.54,162.12,16809,16846,38,1261.6,1109.9,1271,830,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,58,UP,1.93,114.41,84.05,17071,17093,23,1272.1,801.8,1247.3,721.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,59,RIGHT,2.2,127.39,91.61,17458,17481,24,1261.3,715.6,1375.9,680.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,60,UP,11.8,380.04,240.84,17734,17782,49,1391.1,683.9,1366.4,205.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,61,RIGHT,3.01,147.55,96.98,18165,18195,31,1361.3,193.1,1523.7,213.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,62,DOWN,6.55,281.72,176.99,18380,18416,37,1515.2,225.4,1513.4,488,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,63,DOWN,7.53,315.5,150.6,18651,18700,50,1502.6,523.2,1439.2,838.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,64,DOWN,3.62,218.84,129.17,19152,19179,28,1433.8,880.9,1520.8,1031,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,65,RIGHT,1.26,80.36,66.3,19423,19441,19,1513.6,1036,1581,1009.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,66,UP,8.88,271.67,177.68,19799,19848,50,1581.6,1019.8,1605.4,627.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,67,UP,3.92,230.71,150.67,19900,19925,26,1608.2,587.5,1637.6,427.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,68,UP,2.47,141.41,107.52,20115,20137,23,1642.7,386,1625.1,287.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,69,UP,2.46,129.41,98.42,20394,20418,25,1631.1,276.7,1687.1,187,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,9,70,DOWN,12.15,366.56,238.16,20701,20751,51,1683.4,149.6,1683.6,648.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,1,LEFT,6.67,269.76,155.02,428,470,43,1679.2,884.4,1347.8,733.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,2,LEFT,5.43,318.3,180.95,527,556,30,1341.7,734.7,1097.3,600.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,3,LEFT,2.59,153.04,103.62,773,797,25,1083.3,594.9,958.9,544.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,4,UP,14.11,426.09,256.61,954,1008,55,948.5,551.1,464.6,112.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,5,DOWN,7.31,306.55,178.24,1288,1328,41,462.5,125.9,296.6,391.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,6,DOWN,5.76,259.36,147.65,1474,1512,39,292.8,412.6,240.6,648,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,7,UP,1.89,123.56,85.78,1839,1860,22,256,667.6,305.4,596.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,8,DOWN,3.99,205.13,124.64,2110,2141,32,301.8,610.6,238.3,774.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,9,DOWN,3.75,221.71,85.17,2894,2937,44,226.2,797,235.5,965.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,10,UP,10.14,364.28,206.88,3138,3186,49,241.2,982.8,334.5,545.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,11,UP,4.1,214.05,141.35,3359,3387,29,345.8,538.6,284.5,377.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,12,UP,1.74,116.24,82.95,3613,3633,21,304.1,344.4,265.4,280.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,13,UP,2.83,171.2,108.8,3766,3791,26,269.1,286.3,327.7,181.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,14,RIGHT,2.17,144.58,98.64,4053,4074,22,319.3,186.4,420.6,140.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,15,RIGHT,2.88,173.61,110.74,4273,4298,26,435.1,142.9,592.3,142,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,16,LEFT,1.1,71.34,68.51,4694,4709,16,595.5,141.3,544.8,118.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,17,LEFT,6.15,279.39,161.77,4967,5004,38,533.6,120.6,285.5,286.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,18,DOWN,5.41,252.43,146.35,5392,5428,37,268.6,305.8,421.6,494.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,19,RIGHT,1.74,111.22,79.24,5802,5823,22,444.4,516.5,533.1,545.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,20,DOWN,8.01,296.27,145.68,6070,6124,55,527.5,555.1,603.6,891.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,21,DOWN,2.19,143.86,91.2,6310,6333,24,610.8,922.9,542.9,1007,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,22,RIGHT,3.03,172.14,116.46,6598,6623,26,545.1,1006.2,717.9,975.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,23,UP,2.96,185.96,123.31,7004,7027,24,736.1,982.5,786.6,856.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,24,UP,3.61,216.75,128.77,7182,7209,28,792.3,847.2,733.8,699.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,25,UP,3.43,208.47,127.16,7388,7414,27,735.5,689.7,703.2,550.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,26,UP,1.9,114.01,86.16,7674,7695,22,713.9,550.3,661.6,484.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,27,UP,0.84,59.91,64.46,7961,7973,13,668.6,488.2,665,454.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,28,RIGHT,4.19,205.04,131.06,8155,8186,32,669.8,456.3,866.5,372.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,29,UP,3.82,220.94,141.64,8449,8475,27,879.6,354.2,772.8,226.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,30,UP,1.87,108.14,85.15,8672,8693,22,752.2,210,745.1,137.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,31,RIGHT,1.94,114.27,84.44,9255,9277,23,737.9,139.8,818.9,187.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,32,RIGHT,2.4,137.58,104.15,9527,9549,23,817.9,195,935,233,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,33,UP,3.47,198.92,138.85,9819,9843,25,943.5,244.2,1014,119.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,34,DOWN,11.68,370.26,233.56,10291,10340,50,1011.8,100.3,995.9,562.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,35,DOWN,6.77,323.17,141.02,10599,10646,48,989.3,583.4,994.5,869.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,36,UP,1.54,98.22,77.05,10904,10923,20,1003.1,894,1017.7,827.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,37,UP,1.05,71.23,58.36,11097,11114,18,1022,824.3,991.7,785.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,38,RIGHT,3.85,207.91,137.61,11381,11408,28,996.2,793.3,1165.1,900,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,39,UP,4.26,147.06,92.66,11658,11703,46,1176.3,920.3,1320.4,770.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,40,UP,9.32,316.86,175.75,11882,11934,53,1338.7,778.9,1217.5,404.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,41,UP,3.83,215.67,127.63,12002,12031,30,1216.1,388,1151.7,245,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,42,RIGHT,8.73,254.44,174.54,12305,12354,50,1154.9,231.6,1605.7,117.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,43,LEFT,4.79,239.92,159.53,13038,13067,30,1616.8,107.5,1365,163.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,44,DOWN,1.41,90.24,70.6,13396,13415,20,1328.4,188.2,1281.6,231.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,45,RIGHT,6.84,242.5,145.54,13756,13802,47,1277.6,241.4,1604.9,376.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,46,DOWN,4.38,219.72,115.14,14134,14171,38,1617.2,396.8,1708.9,563.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,47,DOWN,7.88,328.33,154.55,14361,14411,51,1718.3,581.9,1558.5,902.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,48,LEFT,1.09,68.92,63.89,14775,14791,17,1549.1,916.6,1485.3,913,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,49,DOWN,2.68,151.84,111.47,15237,15260,24,1469.1,928.4,1379.5,1028.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,50,UP,15.46,396.5,224.01,15557,15625,69,1375.6,1039.4,1411.5,373,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,51,LEFT,2.6,147.82,100.11,16034,16059,26,1423.7,371.4,1295.9,417.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,52,DOWN,2.31,136.06,96.21,16450,16473,24,1287.4,437.2,1348.5,518.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,53,DOWN,5.35,266.34,144.71,16798,16834,37,1334,516.1,1143.5,685.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,54,DOWN,7.71,343.5,179.38,17176,17218,43,1125.6,681.1,1326.8,980.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,55,RIGHT,2.64,147.54,94.26,17500,17527,28,1329.8,1006.1,1485.9,1004.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,56,UP,1.77,117.65,84.48,17714,17734,21,1471.8,1006.9,1527.2,938,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,57,UP,2.66,161.61,110.97,18082,18105,24,1534.3,931.8,1627.3,835.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,58,DOWN,6.72,242.92,156.21,18512,18554,43,1636.6,819.5,1385.5,1055.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,59,LEFT,15.41,315.53,237.12,18827,18891,65,1375.1,1063.2,460.9,1015,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,60,LEFT,3.11,190.71,77.65,19053,19092,40,452.2,1009.5,299.3,929.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,61,RIGHT,6.3,256.92,125.96,19321,19370,50,292.8,944.1,663.5,954.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,62,LEFT,1.61,92.85,80.41,19527,19546,20,689.5,968.1,604.2,998.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,63,LEFT,1.16,77.52,64.22,20007,20024,18,594.3,1017.2,536.4,989.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,64,LEFT,3.98,218.36,147.51,20193,20219,27,540.3,997.8,321.4,930.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,65,RIGHT,19.65,357.06,261.97,20580,20654,75,277.9,898.4,1425.4,827,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,66,RIGHT,2.26,141.09,86.9,20816,20841,26,1440.3,826.7,1561.6,789.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forRGH2,10,67,UP,1.16,78.92,64.32,21009,21026,18,1550,789.4,1572.8,742.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,1,DOWN,2.94,216.49,71.67,493,533,41,983,481.9,991.2,600.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,2,RIGHT,5.2,222.21,148.47,769,803,35,1005.2,626.6,1292.1,611.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,3,RIGHT,6.79,241.03,133.14,1056,1106,51,1316.6,614.6,1699.6,581.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,4,LEFT,14.08,374.91,216.68,1387,1451,65,1717.9,585,934.7,501.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,5,LEFT,5.81,273.91,152.83,1640,1677,38,914,501.9,596,511.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,6,LEFT,2.71,176.87,100.26,2076,2102,27,598.3,520,485.4,593.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,7,DOWN,3.31,223.29,127.19,2301,2326,26,492.9,586.3,376.8,694.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,8,RIGHT,4.98,266.04,118.6,2637,2678,42,391.1,704.9,668,749.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,9,LEFT,2.03,135.04,88.38,2844,2866,23,704.1,760.4,590.4,773.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,10,RIGHT,16.64,362.31,237.69,3070,3139,70,585.8,785.9,1540.4,868.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,11,LEFT,5.07,229.86,133.55,3435,3472,38,1561.4,882.6,1295.3,788.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,12,RIGHT,5.44,239.93,147.14,3720,3756,37,1288.5,793,1602,787.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,13,UP,1.6,101.83,72.79,4025,4046,22,1613.2,786,1660.8,726.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,14,LEFT,4.15,236.46,60.2,4229,4297,69,1667.6,721.4,1464.1,629.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,15,.,0.34,40.45,13.05,4344,4369,26,1467.1,610,1472,596.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,16,LEFT,4.3,173.02,89.59,4448,4495,48,1479.4,567.4,1265.5,489.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,17,LEFT,7.98,320.27,156.48,4697,4747,51,1269,493.7,832.7,504.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,18,LEFT,6.99,305.82,170.48,4942,4982,41,814.2,486.7,431.6,452.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,19,LEFT,3.49,188.9,116.49,5451,5480,30,449.1,442.1,252.4,445.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,20,DOWN,1.72,200.08,44.1,5744,5782,39,268.8,413.9,225.7,477,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,21,DOWN,5.06,303.28,90.34,6083,6138,56,234.6,458.3,344,652.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forSH1,1,22,LEFT,1.56,107.43,70.69,6408,6429,22,357.6,637.1,284.6,675,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
